Date,tave,wind_speed,rh,solar_rad
2018-05-02,27.41803707407564,1.6055910750425464,80.77974845060412,254.15628624302133
2018-05-03,27.316612583853342,1.4945905700270719,81.4431711436186,233.65950718716374
2018-05-04,27.479207464679522,1.0794970370384966,81.42726991310208,201.75904858067724
2018-05-05,27.345185099625542,1.2363889859670554,81.83932178721275,206.20763680323518
2018-05-06,26.54164163125269,3.6026726240807014,76.41740029242236,200.5039353155848
2018-05-07,27.311417488435918,1.5057565892794198,81.51862651329681,233.29150871543135
2018-05-08,27.476159431036606,1.6662306378240084,80.56825014139417,263.12170774319367
2018-05-09,27.58999951721486,0.9785076540817651,81.11482881434264,197.02533468122567
2018-05-10,27.751708696882275,2.0170747994082934,80.09157650249819,284.9543983795224
2018-05-11,27.612559954604222,1.9399263524738946,80.40453182840767,278.3989014411133
2018-05-12,27.375668235684763,1.200486816626585,81.68193510336057,205.93944384330143
2018-05-13,27.585571520444706,1.874858322016186,80.3997113635755,275.90580266441884
2018-05-14,27.465384418318976,1.802040828368724,80.71456103595378,264.38123592611123
2018-05-15,27.626462154143034,1.9059549325173801,80.32241472894076,279.21537754927067
2018-05-16,27.691949828872218,2.0704249395615886,80.01906383915592,283.77992385446555
2018-05-17,27.47857245767058,1.04022324996056,81.45981883290129,194.0818433639893
2018-05-18,25.947798856225308,3.909943129121842,71.81902270177869,173.17038118325203
2018-05-19,27.38087351157528,1.2580121357144955,81.44511857159965,217.65558964627147
2018-05-20,27.44841840540397,1.131556399291772,81.42303334490481,208.3385882041101
2018-05-21,27.39636259235687,1.1636595927514646,81.6188012797158,204.13645523363994
2018-05-22,27.63986703757143,0.8945200558796707,80.84934826596108,185.03908101420498
2018-05-23,27.492617183832635,1.6934206336103237,80.46294969144753,266.0689402156955
2018-05-24,27.36435849361812,1.28990076199334,81.4528087556884,219.28428652010408
2018-05-25,27.719123547641964,2.0066569233394986,80.06504404035427,283.7473704844775
2018-05-26,27.561754558164306,0.9767474216627214,81.18251769525824,191.70401117677844
2018-05-27,27.691556608099148,0.8691620517351332,80.62100984698652,185.13370919265046
2018-05-28,25.52293271883599,3.93445281136594,69.16230545412326,141.89106073440132
2018-05-29,27.424048643434826,1.0993885514828834,81.62662914397696,197.36079751356374
2018-05-30,27.455190965126572,1.1826677937932375,81.20042441165985,219.57996190023462
2018-05-31,27.47239952781293,1.717784133081377,80.6102127356333,263.1612824282771
2018-06-01,27.51461973129671,1.8707211541549986,80.64036635219176,269.10929376618043
2018-06-02,27.57636048290541,1.794648207452417,80.2943545145221,275.4314383612279
2018-06-03,27.514606496681694,1.103048271842316,81.10606372963063,216.8289716385318
2018-06-04,27.366960113516072,1.4180229465044056,81.16801980722211,234.995028694574
2018-06-05,27.61125939916708,1.823064859655071,80.26141080097547,278.16421930322605
2018-06-06,27.445984508800162,1.06151975314709,81.57712897499685,193.65902189661261
2018-06-07,27.48865494370631,1.0320476719803635,81.41759414869536,193.4862549918398
2018-06-08,27.595576634884964,1.9304898370625385,80.42151127714197,276.97194326211917
2018-06-09,26.004741805378885,3.7792440069785376,73.65414098507256,170.4580081545742
2018-06-10,27.526162351685265,1.036905274018306,81.29950271309121,200.3393422144963
2018-06-11,27.489898233982334,1.025746714883173,81.44390101441218,191.73264608556417
2018-06-12,27.71640841546907,1.9811733405551768,79.90241721596361,279.6330571444815
2018-06-13,27.63153508388339,0.9381104088756296,80.94057713876694,192.1297936532989
2018-06-14,27.43332050930083,1.769202813363362,80.88240477772129,260.2633410061928
2018-06-15,26.476169354489052,3.654219902573724,76.34123329872041,196.33690892059187
2018-06-16,27.70206107474443,2.097603212306566,80.00382944513717,284.28056489748343
2018-06-17,27.46910690830405,1.6470476568932004,80.61840885288578,261.00203299989624
2018-06-18,27.539762954708806,1.8217815418722665,80.47296550929218,271.8389363930981
2018-06-19,27.57838130681362,1.911126569965703,80.45133313424878,275.6995603987869
2018-06-20,27.713590715029795,0.8606171979527982,80.52076043469093,185.67445683856204
2018-06-21,27.60921999589548,2.1016190644520916,79.73988494301666,273.701712564633
2018-06-22,27.392948061682745,1.4255645921431725,80.98866235368587,239.7207638268717
2018-06-23,27.502095458790528,1.7903224051987954,80.61296468028456,266.7759299079074
2018-06-24,27.692197214368285,2.0103638911079593,79.85955057721878,278.03441362692865
2018-06-25,27.591944496598558,2.0427667326091177,79.69499788921144,272.11133150373286
2018-06-26,27.363610992381545,1.3753434382960206,81.28029384084198,229.70886495738503
2018-06-27,27.76315460277648,1.944696031701804,80.06144610910135,284.4221259573876
2018-06-28,27.659234115064535,0.9187657920718315,80.82296841316492,191.41987841313053
2018-06-29,27.350046275525646,1.279808466754425,81.60332138370286,214.47883463864187
2018-06-30,25.416434662593765,4.066577881628325,69.09718936775502,134.05471457418
2018-07-01,27.41624989202483,1.1517907238843683,81.54284329446837,205.5608956683322
2018-07-02,25.553505188546566,3.9610939556714433,69.97790454880213,143.0945957024921
2018-07-03,27.48441757629475,1.5533052449452467,80.451225312427,260.08053858539967
2018-07-04,27.40146860863477,1.5273843571946597,80.86484640874387,248.50556376927298
2018-07-05,26.935408841216805,3.0501692382703256,77.73630335717937,227.996461950811
2018-07-06,27.703936317887464,1.8593238712689883,80.15213421400107,283.41701406311796
2018-07-07,27.459875764330402,1.1035374423854087,81.43680136214735,204.9752896204219
2018-07-08,27.41286259411622,1.3429453925845,80.98838533454376,234.74786421873927
2018-07-09,27.492951612373616,1.789808189976481,80.63269939126462,266.53958109421467
2018-07-10,27.421011808312315,1.166632271839771,81.48480695479789,209.82785168927956
2018-07-11,27.52269819120483,0.98118477043089,81.3235486381452,188.25861994437327
2018-07-12,27.398130176996986,1.6136865455736018,80.94244162688508,250.87937111171954
2018-07-13,27.444168057889218,1.386485300978339,80.73680882477993,243.5239229784586
2018-07-14,27.33915138773739,1.3924269290963447,81.38182384462087,228.14768618426828
2018-07-15,27.445885503699373,1.1373950067434762,81.44646883256777,208.1983923999189
2018-07-16,27.58954292299681,0.9781699949668708,81.11566318936347,196.83570598186753
2018-07-17,27.408588322489713,1.3686831522196445,80.97110066711396,236.78631511240977
2018-07-18,27.33315967030073,1.4100296085304593,81.4637452060113,227.6911765889084
2018-07-19,25.27228170876871,4.138983647854259,68.24281920476167,125.73439412899569
2018-07-20,26.692431108228696,3.3350966922527867,76.76418015322254,211.46596350835378
2018-07-21,27.440589876110188,1.6673402414488083,80.73241632964039,258.83248209659
2018-07-22,27.418982331001978,1.454567041169036,80.79190245811449,246.09939809336888
2018-07-23,27.645198042304603,2.2436193760668046,79.76103129046341,279.794263702178
2018-07-24,27.41662453343451,1.1171667212933871,81.67682103141372,197.4565959111918
2018-07-25,27.739539722886907,2.0357467623098797,80.11591769346411,284.96074593205816
2018-07-26,27.649394942335633,0.9194782332658562,80.85240542930785,190.95476947983812
2018-07-27,27.399328418679588,1.6684377667885935,80.92502923206641,253.71527318653372
2018-07-28,27.563790652782153,1.8569035960982627,80.46954341054862,273.93763584407753
2018-07-29,27.655099061407522,1.9467255388279385,79.7888095093482,276.2435882045284
2018-07-30,27.395507178105547,1.5780028510944253,80.91046499213995,249.4638137044586
2018-07-31,27.478989093531755,1.7795681133679755,80.65489243978126,264.6985780917131
2018-08-01,27.403888507088077,1.375500988866726,80.98420516545325,236.83243238655945
2018-08-02,25.56251757960471,3.9511631186836795,69.88164122631783,144.29329908380632
2018-08-03,27.400448779743055,1.1633894299351815,81.60786317059564,204.89693812697044
2018-08-04,27.38070807888758,1.5675149920212812,80.96627024949825,247.5964453091618
2018-08-05,27.328075542039976,1.3946711810251657,81.51793811243468,225.36006451603214
2018-08-06,27.584363861824496,1.8727634500535018,80.43592456651794,275.4695414070362
2018-08-07,27.384280406894586,1.42213755639211,81.03079746283984,238.50997704596767
2018-08-08,27.706539719368205,1.9751166134858553,80.06861543085104,283.43119853805825
2018-08-09,25.897707365460775,3.777288745780875,72.73260612109718,164.18119182225786
2018-08-10,26.50030700167176,3.5137071738560333,76.07965921788178,199.35151764906013
2018-08-11,27.71965165968346,2.0108321022741147,80.16675319423703,284.40992730893896
2018-08-12,27.327572881181194,1.4117676382196966,81.50398596869648,227.1328047328835
2018-08-13,27.561503609502658,1.6802249296100027,80.2510582472874,272.1526260564028
2018-08-14,27.337794839698255,1.4587768563621497,81.32183510057753,233.8262102288996
2018-08-15,27.600665598870435,0.970309695749924,81.07499445698569,196.0566591569589
2018-08-16,27.35432436482956,1.262208451647887,81.66939127849452,211.89282755108843
2018-08-17,27.525900204503216,1.8312280041065758,80.47620348154005,271.04116606126826
2018-08-18,27.40396969636096,1.243478939270643,81.35050741118447,219.53517442061062
2018-08-19,27.493549969679435,1.5379331405583923,80.38565803320456,260.57414058272843
2018-08-20,25.930021586861,3.7684826102741793,72.73802541173953,165.8063248467617
2018-08-21,25.305812114935357,4.0945316513199765,68.40068030462969,126.38378598765313
2018-08-22,27.41881817087341,1.105816863438243,81.65812804511175,197.06377460831385
2018-08-23,27.595422655229488,2.3246357161553,79.67730681645338,274.47065295114663
2018-08-24,27.63051958169274,0.9125289564583215,80.9045828970626,187.23591930117763
2018-08-25,27.14398891898698,3.1122271114318147,79.12766766256365,243.79661950918586
2018-08-26,27.329117513460655,1.4469811676924949,81.4080063005433,231.13954656105105
2018-08-27,25.916441217527723,3.7670605698355457,72.73335092106609,165.55870824078826
2018-08-28,27.719099114506545,1.8347536199779786,79.8916665509336,280.8281346193891
2018-08-29,27.41440239067096,1.10563266959177,81.67491839095864,196.28229869207172
2018-08-30,27.39783926997846,1.6684471807460315,80.97630431411274,253.34053708920464
2018-08-31,27.388327144947553,1.1702038917673323,81.69735694146948,202.80128833810315
2018-09-01,25.954630844459565,3.757823878992446,72.73691401757657,166.753342450854
2018-09-02,27.361239451175415,1.5133318054456537,81.07781772991905,242.4356191386641
2018-09-03,27.7097371514537,1.9649300010507234,79.9260783000537,280.17100335659234
2018-09-04,26.8602649877625,3.357886284613331,77.8528421585499,222.8068944879655
2018-09-05,27.37249421868737,1.2648097234719935,81.45877047303415,217.69665370122362
2018-09-06,27.7385153127823,1.9946310367672122,80.19258398514077,284.9705686809543
2018-09-07,27.609789084341166,1.9629342420738942,80.375964022028,278.4471641170977
2018-09-08,27.679883423143224,1.952221513753272,80.26647013261278,282.7019924119711
2018-09-09,27.482979329959075,1.0424282474630837,81.43835233758371,195.33500626377744
2018-09-10,27.400645008361845,1.587138297489608,80.84540032848672,251.0421202310658
2018-09-11,27.411029345424677,1.1615808843760793,81.54738674015842,206.8389345910469
2018-09-12,27.422515464187587,1.1478572882718836,81.51617646974654,206.3323360685541
2018-09-13,27.62182571218638,1.8993640965798384,80.35632386249164,278.6245587068198
2018-09-14,27.554166288035432,1.9223877945234604,80.4659504556875,274.1468213882596
2018-09-15,27.471029236135124,1.0564154343755396,81.481061390589,196.10362749960498
2018-09-16,27.349025174074796,1.49031521237557,81.20242326235591,238.40240553413918
2018-09-17,27.379054515546063,1.1671480856586312,81.7105394032799,202.16548697949787
2018-09-18,27.363495444011985,1.2268235171009843,81.69549908854036,208.14915454128243
2018-09-19,27.659184739770055,0.8773722659738276,80.75867343143946,183.8045175071823
2018-09-20,27.342341693491722,1.4059412866748457,81.37490168366266,229.4949630752853
2018-09-21,25.97720464371986,3.769830760028018,73.32083802259613,168.79980757286577
2018-09-22,27.379736861754864,1.6349793187015242,81.04549606534421,250.2895629131082
2018-09-23,27.613520991263847,1.840304124807716,80.3267640953516,277.72786939287505
2018-09-24,25.658307177972127,3.8489694596622543,70.40216019434092,150.76601188034505
2018-09-25,27.355070338995176,1.5210043583793584,81.12592285040506,241.66295532747858
2018-09-26,27.40109829392615,1.1607794546409909,81.6452756839557,203.40313560982008
2018-09-27,27.424936889711862,1.1611117851007318,81.45781500581344,209.51536770634476
2018-09-28,27.342695210419745,1.5334130200135059,81.21714674681914,240.5210519030034
2018-09-29,27.3638741576109,1.2170925046814773,81.66836116539722,208.12160119871086
2018-09-30,27.61565049172228,0.917222968783051,80.96026540342379,186.7180973128883
2018-10-01,27.71510327881903,0.843708309419671,80.48782335633332,182.75649757621824
2018-10-02,27.588284871034812,1.9482184503801145,80.41019164465243,277.01538321662383
2018-10-03,27.72345024870488,1.9542268643093772,80.23473568226733,284.33304745476255
2018-10-04,26.152055541586318,3.7366843935111063,74.32813270481728,177.70352660704782
2018-10-05,27.7179041814777,1.8664477503437198,79.98089823184067,282.79527306529724
2018-10-06,27.560429824103572,1.6666262016582376,80.23113775101443,271.63457357039573
2018-10-07,27.55293216018519,1.015524045214835,81.23086334134669,201.43030564334217
2018-10-08,27.4229501703885,1.6137677187537736,80.75194037336867,255.80111795709848
2018-10-09,26.697062841716548,3.320161892832197,76.47805255536895,213.5651062241751
2018-10-10,27.38246497403095,1.4581233856184905,81.03547029471602,240.42553719487418
2018-10-11,27.437388371835457,1.1545127785586211,81.43508118939066,209.6246413551661
2018-10-12,27.50416184031581,1.0412372930362737,81.35857580104805,198.32427797388362
2018-10-13,27.52551945480968,1.7181496788249082,80.45037269063633,268.71852921216885
2018-10-14,27.43395373472698,1.753041712770111,80.82919885566648,259.8146506026437
2018-10-15,27.284804204709733,2.4796265785469243,78.867822048468,249.6808361710452
2018-10-16,26.84758050006107,3.342064796975197,77.60083767909347,220.9733560654013
2018-10-17,27.583103773767878,1.8743048523675747,80.3766972104161,275.87080247250367
2018-10-18,27.75202530959535,1.9737347155827112,80.05788798898266,283.90822243030055
2018-10-19,26.673439053913015,3.5027983510257616,76.99812862452411,209.46988873356742
2018-10-20,27.382873720025483,2.3848480984152896,79.19733382981097,256.2283011505193
2018-10-21,25.60977355410207,3.8810540028289093,70.13751567977748,146.9975160393935
2018-10-22,26.082060080629137,3.7688343015143113,73.8936406213985,173.16786343895015
2018-10-23,27.60371795921441,2.2365148577724643,79.73580761935617,277.3878320673687
2018-10-24,26.628306598846155,3.416402733559795,76.47892840032124,207.1014537610045
2018-10-25,27.349561939518427,1.5890431140851504,81.20980491015463,244.17343008597493
2018-10-26,27.47294927335975,1.0787707413410725,81.43794261466095,200.28811852936815
2018-10-27,27.636643899791387,0.886628317597318,80.84602071866126,183.74269092703625
2018-10-28,27.396143966697277,1.6055939169919617,80.89335615721951,250.90584288807688
2018-10-29,26.444630757882308,3.6744798047110576,76.03620204731307,193.79306518479848
2018-10-30,27.344571471610088,1.5884670864630557,81.21830458730533,243.84539637238683
2018-10-31,27.18333899259508,2.64583461528037,78.55427287314012,245.1785419802446
2018-11-01,27.44831736420856,1.1595787310130659,81.34700403137526,213.68969910593196
2018-11-02,27.533024499571052,1.02228646384832,81.29662967624012,197.7375371679781
2018-11-03,27.43186750127917,1.6713470348805732,80.7567857201597,258.073719070846
2018-11-04,25.78490886893546,3.7979770717925505,71.78819229593891,157.63643075831928
2018-11-05,27.38849894043093,1.1903730291452175,81.62514286163366,207.1424291629883
2018-11-06,27.457042284157847,1.65820657127201,80.63422880233664,260.6863929712872
2018-11-07,25.826263859462564,3.7843879354200616,72.00074808840093,160.48787369848992
2018-11-08,27.46759078134924,1.6747499140616067,80.55494492858665,263.06626417677074
2018-11-09,27.703049598681396,1.9359609449304884,80.20808378672082,283.67073885861254
2018-11-10,27.33505400183081,1.4447230612602744,81.32334792367695,232.4361316847502
2018-11-11,25.33053488480887,4.099976471155836,68.62091384020098,127.86034550245417
2018-11-12,26.89475337644684,3.1508431648419695,77.78223047686545,225.73602402432482
2018-11-13,27.327539285620002,1.5484096318338756,81.35457809965592,238.72494276368795
2018-11-14,27.36577103425925,1.2068430141155335,81.70704597625426,206.27065133315747
2018-11-15,27.506077296327547,1.8016930448090382,80.59500156477618,268.1017350499836
2018-11-16,27.742306775472557,1.9320070828065818,80.00188865234514,282.23516361109216
2018-11-17,25.295775822796262,4.072344907479133,67.70979954060122,130.57254122519524
2018-11-18,27.468703761569717,1.6162661475334172,80.54522603545121,261.03270692695463
2018-11-19,26.495458805874847,3.654825948286517,76.31504420760892,197.06939520650894
2018-11-20,25.304126737615437,4.147021746531494,68.34956778471467,129.03075972155935
2018-11-21,27.561856617407027,1.9298685158716387,80.49223741583722,274.5647314811882
2018-11-22,27.71724117816776,1.9309195042897498,79.94330325078221,280.82012039104785
2018-11-23,27.650652485273977,2.0486929076271783,80.43844593835031,281.5546988870186
2018-11-24,26.29558010570994,3.6974566104893287,75.38605802634997,185.86311035526802
2018-11-25,27.573693707979686,1.8919458981187947,80.43554801954033,275.0317907797849
2018-11-26,27.42691622819223,1.6947408967355257,80.79720231535424,257.6665891788721
2018-11-27,27.625210210464886,1.8776402352499968,80.2789393116022,279.3494208374565
2018-11-28,27.367384639243895,2.366589461531777,79.15606461282573,257.006089103277
2018-11-29,27.413792834844745,2.426398109352968,79.34767228411333,259.1113488739163
2018-11-30,27.59617346511982,1.9429496537861592,80.36378845015327,277.6745712282869
2018-12-01,27.558264691989322,1.7509010143731063,80.27369419467199,273.5122434406179
2018-12-02,27.337727648575864,1.4001806552102214,81.41022411247745,228.23827178735576
2018-12-03,27.55473232233919,1.8959788019608117,80.55646272807785,272.4767413087887
2018-12-04,27.665749363329805,1.9348476112470814,80.26283736661746,281.9856232357049
2018-12-05,27.368832048005352,1.278593888623101,81.45494694535412,218.28217109616554
2018-12-06,27.517935002358215,1.0618542150688919,81.29108265820891,207.18539039146373
2018-12-07,27.349168464233525,1.2535756750555191,81.65591852716392,211.58851737183795
2018-12-08,27.661308131944637,1.608156112011609,79.33089189105,274.820193874863
2018-12-09,27.693882846200033,2.006667935893483,80.23685396636597,283.7120156806888
2018-12-10,27.398067567087484,1.1574309277425232,81.62997825564115,203.36934109827482
2018-12-11,27.320919432993737,1.3124693927868518,81.77085658918034,214.16427617624706
2018-12-12,27.498335046543197,1.0587376622914408,81.36809729730976,201.64115786332968
2018-12-13,27.349554558675436,1.2810811272269225,81.62468337479316,214.94889040756973
2018-12-14,27.447831501130374,2.32182627153653,79.4279597302045,262.73612052253526
2018-12-15,27.45687837854111,1.1178027850968781,81.44560294039904,206.27914428752794
2018-12-16,25.53679737788028,3.9812735727377966,69.91793985731904,141.71375479764754
2018-12-17,27.33547165573929,1.3496035471988146,81.55828006175261,221.17287843603032
2018-12-18,27.386549125322517,1.2642647796716278,81.3804470428966,219.8560981661349
